,S,U1,U2,U3,U4,W1,W2,W3,W4,R
4262,0.3633786510237412,9.396080237741354e-06,2.3957948953559396e-05,1.7577594967468296e-05,1.6741237867620394e-05,0.4077684475726292,1.0357725725711566,0.7570181995095664,0.7258065789504183,3.7101878775104615
4263,0.3650644380126527,8.949919290726664e-06,2.2816761437960037e-05,1.6743826085624404e-05,1.594707504877085e-05,0.4076652238160952,1.0355104843703145,0.756826709392164,0.7256228603689133,3.7092458264579973
4264,0.36674946688817384,8.945499770536526e-06,2.2801642552084183e-05,1.6736507068922628e-05,1.594003401656687e-05,0.4075616518543493,1.035247505630715,0.7566345719510916,0.725438522958709,3.7083038570335534
4265,0.3684332193866317,9.359346048299805e-06,2.3852214773349687e-05,1.7511849241919333e-05,1.6678400172667307e-05,0.40745778315072656,1.0349837714681354,0.7564418896179036,0.7252536592038458,3.707362275362521
4266,0.3701150941411382,1.022324623665884e-05,2.6048883070744057e-05,1.912947935861634e-05,1.8218951483600257e-05,0.40735362483889737,1.0347193038583133,0.7562486829785184,0.7250682829055316,3.7064213907174515
4267,0.37179433319288313,1.1625219446451346e-05,2.9615173316421938e-05,2.1754280552263074e-05,2.0718709560437713e-05,0.40724914328594986,1.0344540210856739,0.7560548983394564,0.7248823356898307,3.70548155502333
4268,0.3734699257938171,1.372077197985448e-05,3.494625321789051e-05,2.5677493956433758e-05,2.4455034070306647e-05,0.40714425986475633,1.0341877272998714,0.7558604010173009,0.7246956797171752,3.704543206753854
4269,0.37514047400013445,1.675537865806148e-05,4.266598381944721e-05,3.1358841946591554e-05,2.9865736979841492e-05,0.4070388390593779,1.0339200825234205,0.7556649547804956,0.7245080768600427,3.703606926835125
4270,0.37680399899919415,2.1101130321794697e-05,5.371994419220213e-05,3.949518869462122e-05,3.761446895087543e-05,0.40693266759022484,1.0336505497669024,0.7554681852599273,0.7243191520791088,3.702673515572483
4271,0.37845765883313603,2.731248288669914e-05,6.951693069537467e-05,5.112499099566796e-05,4.869018926914143e-05,0.40682542199436017,1.0333783126859053,0.7552695229166037,0.7241283365345147,3.7017441024416335
4272,0.3800973369304989,3.620811774440375e-05,9.21366847111629e-05,6.778168179177517e-05,6.455323461307688e-05,0.40671662096998307,1.033102154289402,0.7550681192027439,0.7239347840132258,3.700820304875286
4273,0.3817170468538219,4.898787686973245e-05,0.00012462653732585045,9.171279434968174e-05,8.734399263544551e-05,0.40660555796392245,1.0328202850033816,0.7548627281969202,0.7237372528437791,3.699904457936994
4274,0.3833080833631433,6.73949116467184e-05,0.00017141260631254994,0.0001261838457216005,0.00012017229166559601,0.40649120944792816,1.032530108163631,0.7546515461567667,0.7235339454987441,3.6989999437144396
4275,0.3848578371790734,9.393220789053265e-05,0.0002388486521483863,0.00017588417841990725,0.00016750388552435764,0.4063721160756452,1.0322279152395675,0.7544320049051204,0.7233223012945335,3.6981116563820766
4276,0.38634818881656235,0.0001321371203729819,0.0003359116100367391,0.0002474416088546349,0.00023565055752948017,0.40624623905397683,1.0319085158839307,0.7542005246699712,0.7230987468438888,3.6972466438348763
4277,0.38775341996473256,0.0001869038429651853,0.00047501798325849925,0.00035002705047252323,0.0003333459163382163,0.4061108048772627,1.0315648350790423,0.7539522520082006,0.7228584282031985,3.6964149650745286
4278,0.38903765135277624,0.000264817266840648,0.0006728681077047706,0.0004959806582658389,0.00047234171060018084,0.40596217063919515,1.0311875578581695,0.7536808432833992,0.7225949824847924,3.6956307866382563
4279,0.39015196286850984,0.0003744182143193515,0.0009511151297870132,0.0007013095429212804,0.0006678818938821029,0.4057957711942386,1.0307649759391555,0.7533784066844758,0.7223004580248339,3.694913700507877
4280,0.39103160335934156,0.0005262588949055685,0.0013365007414737882,0.000985792419461523,0.0009388024813392231,0.4056062470269636,1.0302832867437333,0.7530357827978476,0.7219655582218594,3.694290167313075
4281,0.39159406374122485,0.0007325370388150327,0.0018599217637075875,0.0013722944610482886,0.001306879472098982,0.405387889460165,1.0297276929437227,0.752643409435629,0.7215804498551528,3.693794861828436
4282,0.3917392261882557,0.0010060423227148643,0.0025537535070175458,0.0018847926231651208,0.00179494902966635,0.40513555849054744,1.0290847012643736,0.7521930450564895,0.7211364076568317,3.6934715238609375
